molecule,smiles
6E9F57BB05A3A910_3263F5F98E43293E_6034_UN,NCCC2=C1C=CN(C1=CC=C2)CCN3CCCC4=C3C=CC=C4
6EA01BE84BDABCE1_B391F30EA6C37367_6035_UN,
6EA413E1D56CD431_DFC04E942653047B_6038_UN,CCC(F)CNC(=O)CN1CCCC1=O
6EB58B48589C0933_11F9A144607D47E7_6031_UN,CCC(NC(=O)N)C(=O)OCCN2CCC1(CCCCC1)CC2
6EB6431C2A8AEB9B_6A9DF3A020083111_6031_UN,CN1N=C(C=CC1=O)C(=O)OCCC3=C[N]2N=CC(=C2N=C3)Br
6EBDF64B25E4CA50_5855F56287547947_6038_UN,C[C@H](OC(=O)C2C[C@@H]1CCCC[C@H]1O2)C3CCCC4=C3C=CC=C4
6ED36BDBD813C4B1_086D2A61D681090C_6029_UN,N(CC(N1CCCC1)C2=CC(=CC=C2)Cl)[S](C3=CC=C(C(C)C(F)F)C=C3)(=O)=O
6EE4D1EB5DE9CDD5_078AE4E642CB2E9C_6038_UN,COC(=O)C(NC(=O)C1CC2CCCC(C1)C2=O)CCC(=O)N
6EE8FC04BF42A8C7_AE21A347446174C4_6026_UN,CC1=C(C=C(C(=C1)C)[S](=O)(=O)N4CC3C2CC(CC2)C3C4)[N](=O)=O
6F2CD8D6392C7D0A_237E430134EBF917_6039_UN,O(C1=CC=C(C=C1)C2=C[NH]N=N2)CC3=NN=N[N]3C4=C(C=CC(=C4)C)F
6F2E26187074ED56_B6A08CC7F3D16AF0_2201_UN,C13=NC5=C4C(=C1OC2=C(C=CC=C2)C=C3)CCC4=CC6=C5CCC6
6F309DEAC0A2C313_C2299278501AD7A8_6038_DP,NC1=NC=C(S1)C(OC([C@H]2CC[C@@H](C(N)=O)O2)=O)C3CCCOC3
6F37AE6A9D2CE119_83858D3FF9872B27_6003_UN,O(CC12CCCN(CCC1)C2)C3=CC=C4C(=C3)N=CN(C)C4=O
6F3E217761A43944_6AFB9C4C8FE88C3B_6039_UN,O([C@@H]1CCCCC[C@H]1C2=CC=CC=C2)CCCCCCCCCCCC
6F3F50A7CBF4AA2F_4A2AAE675A8744E4_7022_UN,C2(=C1CCOC1=CC=C2)OCC3=CN=C4C=CC(=C[N]34)F
6F423357EB3D6478_25CE67B8C3A36D44_6031_UN,O(C(=O)C(F)(F)C(F)(F)F)CCOCCOCCO[Si](C(C)(C)C)(C)C
6F4F17392A25F1AC_1E8925FD42332531_6038_UN,CCOC(=O)C(NC(=O)[C@@H]1CCCN2CCCC[C@H]12)CC(C)CC
6F5B28180898B99B_0E26F8A929E66AD0_6028_UN,CN1C(=O)OC2=C1C=C(C=C2)N[S](C3=N[N]4C(=N3)N=C(C)C(=C4C)C)(=O)=O
6F5FE504DDD2A998_FE30040BD1441378_7019_DP,
6F6E2D1FE0ADFDA0_AC8B97522FCB4D46_6038_DP,CC(NC(C1CNC2(CC1)CCCCC2)=O)C(C)C3CCCCC3
6F8451F9FC4B3637_A138157C6C1BC68A_6038_DP,OC(=O)[C@@H]1CC[C@H](CC1)CNC(CCN(CCCCC)C(C)C)=O
6F9E0D5A3EC0A0D8_C9CD1167247DB552_6031_UN,O(C(=O)CC1CCC2(CC1)OCCO2)CC3(OCC)CCOCC3
6F9E0D5A3EC0A0D8_C9CD1167247DB552_6038_UN,CCOC3(COC(=O)CC1CCC2(CC1)OCCO2)CCOCC3
6FA5052F0ADE3687_BB07E31DF632FC29_6031_UN,O(C(=O)C2CC1CCCC1C2)CC3(CN)COCC4COCCN34
6FC6B1C1CEDEEF41_DD12D9A6983CF4CF_6039_UN,O(C(C1=NC=CS1)C2=CC=CC=C2)CC4CN3CC(CCC3=O)O4
6FCB6A11CE298809_5453C37184782572_6038_UN,COC1=CC(=CC=C1)C(OC(=O)[C@@H]3OC[C@@H]2CCCN2C3)CF
6FD171E59461457E_1DB0DD30E58D6CCF_7019_UN,OCCCCCCCCCCC=CC1CCCC(CC1)C2=CC=CC=C2
6FE5EF1C9EB7264A_43F238C0DF4E99D4_2201_UN,ClC2=C1[NH]C3=C(C1=CC=C2)CCC4=CC5=C(N=C34)C(=CC=C5)F
6FFAE84B98A2BE73_1F1E48157305676B_2201_UN,C12=NC5=C4C(=C1CCC23CCCCO3)CCC4=CC6=C5CCC6
6FFE8110F335A8CE_9324549E273A2F36_6038_UN,
7003DF2A83E23E19_CA76E67DE10D0031_6039_UN,O(CCCC1=CC=C(C=C1)F)CC2=CC(=CC3=C2N=CC=C3)F
70067EF2723452EE_BC55CC180BCC912B_6038_UN,CCN(CC)C(=O)CCCNC(CCN(CCCCC)C(C)C)=O
70070843623C6D21_8CC397752DDA7BE2_6039_DP,NC1=NC=C(S1)C(OCC(=O)N(CC=C)CC=C)C2CCOCC2
700C6F6BC41F655A_DD9065AA7364C0EE_7005_UN,
701857EE2D6DFA20_A74099F9D8D418A8_2201_UN,C13=NC5=C4C(=C1CC2(CCOCC2)C=C3)CCC4=CC6=C5CCC6
70256845FB466F14_11C7132DA16BA074_6038_UN,CC1=C(C=CC(=C1)F)COC(=O)CN3N=C[N]2N=CC=C2C3=O
7028890AD6FECBC6_B6E28011B6D8E305_2201_UN,
7031A83E0EA6B742_280551C7312C6EDE_6031_UN,COCC1=NC(=CS1)CC(=O)OCCCOCCOCCOCCOC
705813810C0F7758_B9F19EEBE3AA2742_6041_UN,CSC1=NC(=NC=C1)NC2=CN=C(C=C2)[N]3C=CN=C3
705E1CBDFAD13A4A_22EEAD7D6FA57095_6035_UN,
706821268E773098_71CBA25DB7A4F0C6_6041_UN,C2(=N[N]1C(=NN=C1C=C2)C3=CN=CC=C3)NC45CN(CC4)CCC5
707A2A92F3C4BF46_499D8B6F550DEC59_6038_UN,CC1=N[N](C=C1CNC(=O)CSC3=NN=C(C2=CC=CC=C2)[N]3C4=CC=CC=C4)C5=CC=CC=C5
7088903B57B643F6_729F57D60AECA8CD_6003_UN,O([C@@H]1CCN(C1)C2=CC=C(C=C2)[N](=O)=O)C3=CC4=C(C=C3C#N)[NH]C=N4
70908D1CC2E9E18A_E97BC6264E5F790F_6031_UN,CCN(CC)C(=O)CCCC(=O)OCCN1CCCCCC1=O
7092A15343087C0C_69F6E72DE65D99D3_6031_UN,CC(C)N1N=C(CCC1=O)C(=O)OCC[N]2C(=CN=C2C)[N](=O)=O
70A456CCCBC50862_4FB7E1CBD3B105D6_6031_UN,O(C(=O)[C@@H]2C[C@@H]1CCCC[C@@H]1N2C(=O)C3=CC=C(C=C3)F)CCF
70A456CCCBC50862_4FB7E1CBD3B105D6_6038_UN,O(CCF)C(=O)[C@@H]2C[C@@H]1CCCC[C@@H]1N2C(=O)C3=CC=C(C=C3)F
70B44AA7A90C68E2_B000AB9D9C38288C_6038_UN,O(CC2CCC1(CCCCCCC1)O2)C(=O)C(F)C3=CC=CC=C3
70C33885E533620C_A889C4E872456C83_6038_UN,CC(OC(=O)C1(CCCC1)CN2CCCCCC2)COC(=O)C
70E0E4775117A4A4_6A2B4E7175F32676_6038_UN,CCOC(=O)C=C(OC(=O)CN1CCCCC1=O)C(=O)OCC
7106CF1CBB5CDA43_CF6FCEE501672D79_6031_UN,
710A31894C591630_C79EED8FB47E2EF3_6038_UN,O(C(C1=NC=C[NH]1)C2=CC=NC=C2)C(=O)C34CN(CC3)CCC4
7112BE2F71CAB5A8_F20A05B66D09F8A3_6035_UN,CC(C)(C)C2=NC=C(COC1=NC=NC=C1)S2
7115209D6343A91F_7C5F59272A5352B2_2201_UN,C12=NC6=C5C(=C1CC4=C2C=C3OCCOC3=C4)CCC5=CC7=C6CCC7
711A6522FBD45FDF_C2A6618C82AA2BCE_6041_UN,
7122AA60B2D56DCB_4260E92AFDDF2618_2267_UN,OC(CCCC#CC1=N[N](C=C1C)C2CC[S](=O)(=O)C2)C3=NC=CC=C3
71402220A64747E8_D7540A56BC9F19CB_6035_UN,
716925C1D5D65020_6B5EAF62D97D4E74_6031_UN,CC(N1CCCCC1=O)C(=O)OCCCCCCOC(=O)C=C
717313B354313AA5_E9B138B884DEE7C2_2201_DP,N2CCC3CC1=C(C4=C(N=C1C2C3)C=CC(=C4)F)C5=CC=CC=C5
71762FFCDE540E73_B8F95A86160666CF_6039_UN,
7186D4D215DA9E76_116761919A165034_6034_UN,O=C2CC1(CCOCC1)CC(=O)N2CC34CC(N)(C3)C5(O4)CCC5
71894E8C83FC02B8_FDD8B178179AEEDC_6038_UN,CCCCCCCCCCCCSCCOC(CCCCCB(O)O)=O
718E3A8E6D9FDE9E_477B379CE4D377F3_6038_DP,CC(NC([C@@H]1[C@H](CNC1)C2CCOCC2)=O)C(C)C3CCCCC3
71A8C944DBBF597B_9A37273D22238B5D_6039_UN,CC2(OCC(N(C(CC)C)C(C)CC)=O)CCC1=C(C=CC=C1)C2
71AE34391B7C6E20_0E42F76A6A414CCD_6038_UN,CC(C)N(CCCNC(C1(CC(OCC)(C1)OCC)C)=O)C(C)C
71B4864826B1A049_A9089FE6D2FAD24F_6038_UN,COC(=O)C(NC(=O)CC2CCCC1(CCC1)O2)CCC(=O)N
71C38EB02D5EF1DE_2E985E442FED2321_6038_UN,C[N]1C(=C(C=N1)NC(C2=C(C)C3=C(S2)N=C(N=C3C)C)=O)C(=O)N
71DBA9C9A7B5F763_B2F4F728F73DE38D_6038_UN,CC(COC(=O)C1CCOC(O1)C2=CC=CC=C2)C3CCCCO3
71F4590B835D9F49_B8B49B5E665DCF64_6041_UN,C2(=C1C=NC=CC1=CC=N2)NC3=CC4=C(C=C3)C=CC(=C4)B(O)O
7208E5D679C512D7_616D79FF411FC1DF_6031_UN,NCC1(CC1)CC(=O)OCCCOCCOCCOCCOC
720FDED223F51B5A_025AE548F3046AEB_6039_DP,
7211ED242F7778F3_2C3B704E17AF42D8_6038_UN,O(C1=CC2=C(C=C1)C(=O)OC2)C(C3=CC(=NO3)C(CC)CC)=O
721F7D73960985B2_6313958C50BE59B8_6031_UN,CC1(CCC2(CC1)OCCO2)C(=O)OCCN3CCCCCC3=O
722A2C96018EEEED_1940CA7396BF27BD_6038_UN,CCOC2(COC(C1CCCN(C(N(CC)CC)=O)C1)=O)CCC2
7249D8114B55B116_D8C7DFD9C8300036_6038_UN,CCOC(=O)C1=CC=C(C=C1)SC(CCCCC(N)=O)=O
725D81319F33001A_33AA16A4E4C11EA0_6038_UN,COC(=O)C1=C(C=C(C(=C1)C(=O)OC)NC(COC(C)=O)=O)C
72808BBA14965382_B3918F922F2F73AC_6038_UN,COCCOCCOCCOCCCOC(CSCCOC)=O
72845CEF3E7B707F_2A45B1AEA4BF9CDA_2201_UN,C13=NC5=C4C(=C1CC2(CCCC2)C=C3)CCC4=CC6=C5CCC6
7284CA55CDAD0820_8A7E80A4E04B3FE5_6039_UN,CC(OCC(=O)NC(=O)NCC=C)C(NC(=O)C1CC1C)C(=O)O
7296C18B2052033C_54B4F56BE2A46239_2201_UN,
7297114D11C3CFDC_5A04F5CAD8480F15_6041_UN,C2(=N[N]1C(=NN=C1C=C2)C3=CN=CC=C3)NC45CC(OC4)[C@@H]([C@@H](C5)O)O
729780BAED560A6D_9FFBDC18C07E2807_6038_UN,N(CCC2CCC1(CCOCC1)CO2)C(=O)CN3C(=O)C=CC3=O
72B7686F34441914_EFD5CF417F1E338E_7022_UN,C1(=CC=C[N]2N=CC=C12)OCCN3CCN(CC3)C4=CC=CC=C4
72BCB9BDFE077F43_E7CC835E35A87E91_6031_UN,CC(N1C(C)CCC1C)C(=O)OCC3(C(N)C2CCCO2)CCC3
72BCFB9846CB98E2_8F676F8FA01A21C6_6039_UN,O(CC1=NC2=C(N=N1)C=CC=C2)CCOC3=CC=C(OC)C=C3
72BE5BA7BDBBD932_266D3E2490F9A0F5_6038_UN,CCOC(=O)C3CCCC(COC(=O)C2CCCC1(CCC1)C2)C3
72C05F379D22ECB5_CFCDF65759433F30_6038_UN,CCOC(=O)C34CC(COC(=O)C12CCC(C1)OC2)(C3)OC4(C)C
72C16A4E4557D0FC_5F6ACD03067D8E01_6039_UN,O(CCCN1CCCCCCC1)CCCCOC2CCCCC2
72D2E9EEAAB33BAE_C73D34BA71BD830E_6038_UN,CCCN(CCC)C(=O)COC(=O)CN1CCCCCCC1=O
72D5F15662BEA599_191501020F568397_6038_UN,O(C(C1=CC=CC=C1)C2=C(C=CC=C2)F)C(=O)[C@@H]3[C@H]4CCCO[C@@H]34
72EFE58B0FA8E9E8_FF95DBE5CFB3BDA5_7005_UN,N3=C([C@H]1C[C@@H]2C[C@@H](O)[C@H]([C@H](C1)C2)O)[NH]C4=CC(=CC=C34)C5=CC=NC=C5
7315E206EC2E3697_E9C640DB68B4A0A3_6038_UN,O(CCC1CCCC2CC12)C(=O)C3=CC=C(C=C3)[S](F)(F)(F)(F)F
731B17E0AD39911D_E7D3CDF3C7A4DE40_6039_UN,CC1=C(C=CC=C1)C(OCC2COC(O2)C3=CC=CC=C3)CF
7322CF310A242618_16C9604B7BDAC93B_6039_UN,
73246FA2A9C08A48_7D4E789164E98FBC_6031_UN,CN(CCC#C)CC(=O)OCCOCCOCCO[Si](C(C)(C)C)(C)C
732A53C3E4DD0B51_F26B184ED9FC2C36_6035_UN,
732D9296F9722E40_1F4054C5B165FF19_6038_UN,CC(C)C(CNC(C1CN(CC)C(CC1)=O)=O)N(CC=C)CC=C
7335327B1C1B9FD9_27E976DB3E106C71_6031_DP,NCC14CC(C1)(C(=O)OCC3CCC2CC2C3)C5(O4)CCOCC5
733A499144894CE4_99417854496FD9EB_6041_UN,C1(=NC=CC(=C1)C2=NN=CO2)NC3=C(C=CC=C3)[N]4C=CC=N4
733D41ECB800C4F1_79EE6FA1A0DC41F5_6031_UN,COC(=O)NCCC(=O)OCCC(N)C13CC2CC(CC(C1)C2)C3
737EC9D004225919_110260BD30F8134E_2201_UN,C13=NC6=C5C(=C1C2(CCOCC2)OC4=C3C=CC=N4)C=CNC5=NC=N6
738A087A9F29ED39_6D1E7B2E06C96745_6031_UN,CC(C)N1N=C(CCC1=O)C(=O)OCCCCCCl
739C571260D35542_F59BC6D82EE1C157_6038_UN,COC(=O)C4C[C@@H]3CC(OC(=O)[C@@H]1C[C@@H]2CCCCC[C@H]12)[C@@H]3C4
73A9136A5223B3B4_3188E5D308E598C3_6031_DP,NC1(CCC2(CC1)OCCO2)C(=O)OCC3(N)CCCCCCC3
73BFAB2B0FBAD911_100339AF2DBFC5B3_6041_UN,C2(=C1C=CC=NC1=CC=C2)NCCC3=CC4=C(C=C3)C=CC=C4
73C500FC234E14C6_7F7781D199015F09_6036_UN,
73E01112ABEDB751_EEFACF982440B72E_6038_UN,O(C1=C(C(=NC=C1)Cl)F)C(C(C)N(C)C2=NC=C[N]3C=NN=C23)=O
73ED471FB31520C3_F7CE41D7698F281E_6031_UN,CC(N1CCCCCC1)C(=O)OCC3=CC(=C2OCOC2=C3)Br
74029CED79B50ABA_7F6469E09B7C617D_6038_UN,
741A03722E6AC222_604ABDE31577F9E5_2875_UN,CCO[P](=O)(CC[N]1N=NC(=C1)COCCOCCOCCO)OCC
74309B9330FBDED6_3A094F6D1C731C19_6041_UN,C1(=CC(=CC=C1)C2=CC=NC=C2)NC35CC(C3)(C4=CC=CC=C4)C5
74309B9330FBDED6_4F4D0CCFC1B68449_7022_UN,C1(=CC(=CC=C1)C2=CC=NC=C2)NC35CC(C3)(C4=CC=CC=C4)C5
7441C33C87A9FC94_C42AAA420D48C146_6038_UN,COC(=O)C34CCC(COC(C12CC(C)(OC1)CCC2)=O)(C3)OC4
74454BCE9A0776CC_F0CBE86B630954B0_6038_DP,COC(=O)C(NC(C1(CCNC1)C2CCOCC2)=O)CCCC=C
744B57397A96F9DA_8D863168E389A0E2_7022_UN,C1(=CC2=C(C=C1)OC3=C2C=CC=C3)N4OC5CCC4CC5
744FD62E060B657D_9A2CDB6277FCD93C_6031_UN,O(C(=O)C1CCCCN1C(=O)C2CCCO2)CC=CCCCCC
74562D641C25B91D_76CB7BB91B6CB704_6039_DP,
7468EF9126F1F756_066428350605AF84_6031_UN,
748432517F2AA8F3_DC776718CE76CE13_6041_UN,C3(=C1C=CC=CC1=C2C=CC=CC2=C3)NCC4=NC=C(C=C4)F
7486C0F4260F235C_19BEA85D0D885F96_6038_UN,COC1=NC(=CC=C1)C(NC(C2CN3CCN2C(C)C3)=O)C(C)C
74904272D8BE4EA3_9E44AB12559C390D_6038_UN,CC(NC(C(C)N3C(=O)C2C1CCC(O1)C2C3=O)=O)C4=N[NH]C=C4
74AB986FD594D4BC_D6A8EAFCB0857650_6041_DP,CC1=C(N=CC=C1NC3=CC=C(C(OC2CCNCC2)=O)C=C3)C(=O)O
74B3BC169D027AE5_713E655E6A32E622_6031_DP,OC(=O)C14CC(C1)(C(=O)OCC23CCC(CN)(CC2)OC3)CO4
74BC1C2F64278FEC_CB83FD9EBD1143A9_7019_DP,C(C(=O)N(C1CCCCC1)C2CCCCC2)=CC3CCCCC3N
74C5AAACC4079C29_ACE76721298D07A4_6041_UN,
74D8C03E2D2333A9_1527B9B87AE8BDA0_6031_DP,C[N]1N=C(C=C1N)C(=O)OCC[N]2C(=C(C(OCC)=O)C(=N2)C)N
74E015AAA6FA6078_EE23D396700A2A61_6038_UN,
750E035A6C74B8CE_0DF6BA91BDAEF6B2_6039_UN,
75331AFBAD5003FD_B05CB01B4C3AEB2B_6041_UN,C[N]1C(=CC2=C1C=CC(=C2)NC(CCCCCC)(C)C(=O)OCC)C(=O)O
753623A845E1DDD3_0FE3E6876C5CBAB9_6039_UN,
7543105CC72E5EFF_F733577A01BAD1F3_6038_UN,C[C@H](OC(CC(C)(C)CC=C)=O)C1=CC(=C(C=C1)[N]2C=CC=N2)F
754AB6D4EAB42867_25EF5FC02A3CA2F4_6031_UN,O(C(=O)CN1CCCCC(=O)C1=O)CCOC2(CN)CCCCC2
75688993E737BA44_1BD95DB7837A2E63_6039_UN,O(C1CCC(CC1)OCC2CC2)CC(N(C(C)C)C3CCCC3)=O
756A3B0626B0BFEB_C5E5B8FB1929C586_6038_UN,C[N]1N=CC2=C1C=CC=C2NC(=O)C4=NC=C3N=CNC(C3=C4)=O
756BCC8A3E59E66B_1E26EA914992FFA6_6038_UN,CC(OC(=O)C(OC1=CC=CC=C1)C2=CC=CC=C2)C3CCOC3
757DA1F02D6B9451_2FFEADE7D6E113BF_6038_UN,CCN(CC)C(C)COC(=O)C1CCCCN1C(=O)C2CCCC2
7583FFF8A28C107B_808235C307EF37FC_6031_UN,CCCCCCCCCCCC(=O)OCC1CCCCCCC1
7598CCDB8BE54046_35C223A4E133F7E9_6038_UN,N(CCC2CCC1(CCOCC1)CO2)C(CC(C)CCC(=O)C)=O
75A29B929925FADC_FEBFF465B5AFC0C2_6035_UN,O(CC1=C(C=CC=C1)F)C2=C(C=CC=C2)OCC3=C(C=CC=C3)F
75D95132BC384D26_B0B51D273C1FFE78_6041_UN,O=[N](=O)C2=C1N=CN=C(C1=CC=C2)NC(CC(OC(C)C)=O)C(C)C
75EF77141BC3ACE0_063582E0551DA6C8_6038_UN,CC(C)OC(=O)[C@@H](C)OC(=O)C1(CCCCC1)C2CCCCC2
7613A0E676E5B632_4D0947935BF70B0B_6039_UN,O(C2=C1N=CC(=CC1=NC=C2)F)CC4CN3CC(CCC3=O)O4
762BB1625675F7BB_205CBA4A868812AB_6031_DP,
762BB1625675F7BB_205CBA4A868812AB_6031_DP,OC(=O)CCC(=O)OCCOC(=O)CCC(=O)OCCS
762EB0FC1A991865_2131757F135F2B06_6034_UN,CCC1=CC2=C(C=C1)N(C=N2)CC#CBr
76387298F04313B8_236CFD6F7F5CCCD4_6039_UN,O(C1=COC2=C1N=CC=C2)CC(NC3=C(F)C=CC(=C3)[N]4C=NN=N4)=O
7638DA06811831B9_5B0A3BD2F9705116_6038_UN,O(C1=CC=C(C=C1)CC=C)C(=O)[C@@H]2CSCN2C(=O)C3CCCC3
766116558880C2B0_015DF547DBBC9F7D_6038_UN,CC1=C(C(C=CO1)=S)OC(=O)C2=NC3=C(N=N2)C=CC=C3
76631F4F53576FBC_DFAEB3DA658779CF_6038_UN,CC(OC(=O)CN2N=C1CCCCCN1C2=O)CC3CCCCO3
7665CFC10EF7CDDD_246CD04D92F679D7_6038_UN,CCOC(=O)CCC2=C(C)C1=C(C=C(C=C1)OC(=O)C=C)OC2=O
7695BD0F6AFAD54D_6214BF577A7D5213_6031_UN,CC(N1CCCCCC1)C(=O)OC[C@@]2(CN)COC[C@H]3CCCN23
76C8EC6D0B270617_A95BF27493F7ADA5_6038_UN,N(C1=CC=C(C=C1)CC2=NN=N[NH]2)C(=O)C3=C(C(=CC=C3)Cl)F
76F2BCA00CB970E1_7C290C8852A66036_6039_UN,CCCCCCCCCC(C)CCOCCC(OCC)OCC
76F99D74E3CFACC8_1CD5A0D1469B3979_6038_UN,CCCCC(=O)N(CC)CCOC(C1=CC(=NC2=C(C(=N[N]12)C)C)C)=O
76FBC64C50DA43F4_08B4A8045453F479_2201_UN,C12=NC5=C(C(=C1CC4C3=C(C=CC=C23)NC4)C)C=NC6=C5C=C(C=C6)Br
76FF6CFCBBB2BB4D_246AA8AFD2F48B29_6038_UN,COC(=O)C(OC(=O)[C@@H]2CCN1CCC[C@@H]1C2)C3=CC=C(C=C3)F
770E7E3363F5F2C9_479152B622A06506_6038_UN,N(C1C2=C(CC1)C=C(C(=C2F)F)F)C(=O)C3CCCN3C(=O)C56CC4CC(CC(C4)C5)C6
770ED02A522BE90B_9081DFDB8E86BC35_2201_DP,N2C[C@@H]1[C@H]3C[C@@H]([C@@H]1C2)C4=NC6=C5C(=C34)CCC5=CC7=C6CCC7
77189E2A62CD4BFA_F503369FCECC495F_6031_DP,N2C[C@H]1C[C@H](C[C@H](C1)C2)C(=O)OCCOC3=C(OCC)N=CC=C3
77258131C974D7E0_D2B4CD1518F7FEE6_7022_UN,C1(=CC=C(C=C1)C2=CC=CC=C2)NC35CC(C3)(C4=CC=CC=C4)C5
772B827B82CFD4C4_E26DF59AF0F88C7D_6039_UN,COCCOC2=C(C=C1OCOC1=C2)COCCC3=NC=CC=C3
772D875458D4101E_9CF38539A38D7BE2_6031_UN,O(C(=O)C1C2CC1(CO2)C3=CC=CC=C3)CC(C)NC4CC4
7736D62ECC9FE732_A01EC811DDD36156_6039_UN,COCCOCCOCCOCCCOCCCN=C=O
7748834D8335E085_B49BCBEE008EBCD5_6035_UN,O(CC1=CC=CC=C1)C2=C(C=CC=C2)OCC3=CC=C(C=C3)F
774B6C9428DFDC47_4243AFF147142353_6031_DP,
778265BDD831DE06_8DC14693CF6E0AB7_6031_UN,COC(=O)[C]2(C[C]1(C[CH2]C1)C2)C(=O)OCC(CCN(CC)CC)N
7785383E59191D48_F6724E8F3579CDC2_6038_UN,CC(OC(=O)C1=CC=C[N]2N=NN=C12)C3=C(N=C(S3)C4=CC=CC=C4)C
778A2CE71DA391FD_CA280B9DCBBFE646_6038_UN,CCC[N]1C=C(N=C1)C[C@H](NC(C2=CC(=C(C(=C2)OC(=O)C)OC(=O)C)OC(C)=O)=O)C(=O)OC
778AA94984CC7C34_195D7816FCB87BDF_6031_UN,O(C(=O)C=CCOC1CCOCC1)CC(C(OCC)=O)(CC)CC
778B5FDE24DD9C2A_4C3A68928F5C5504_6038_UN,CC(C)C1=CC(=C(C=C1)OC(=O)C2=CSC(=N2)C3=CC=NC=C3)B(O)O
77B4439950488FD6_31A9C5D1D7E0B85E_6039_UN,O(C(C1=CC=CC=C1)C2=C(C=CC=C2)F)CC3=CC=CC(=C3)F
77C7C1A29252C451_5E1BADDA3B225F1D_6038_UN,COC(=O)C(OC(=O)C1OCCC2=C1C=CC=C2)C3CCCC3
77E39164881E81DD_BE8AF89B75B99392_6028_UN,N(CCCC#C)[S](C1=NN=C2CCCCC[N]12)(=O)=O
77E65C3CB2DCB819_BB2201B73CD67A74_7022_UN,C1(=C(C=C(C=C1)OCC2=CC=CC=C2)F)OCC3=CC(=CC=C3)Cl
77E853D83346B858_0CCA1871216E81EF_7005_DP,[NH]2C1=CC=CC(=C1N=C2C34CCC(CN3)C4)C#N
77E861630D70901D_657A89BD5743EF1B_6038_UN,CC(C)N(CCCNC(C1=C(NC(C)=O)SC(=C1C)C)=O)C(C)C
78083107167C18CA_C7E611786088925C_6041_UN,C[N]1N=C(C=C1B2OC(C)(C)C(C)(C)O2)NCC(SCC)(SCC)SCC
782CCB9366E96E41_801357C1CDD485C5_6031_DP,N1CC2(CCC1CN2)C(=O)OCCC[N]3N=CC4=C3C=C(N)C=C4
783B1EB7BC79DFEB_048760BF2D497559_6038_UN,O(CCCN1CCCCC1=O)C(CC(C(OCC)=O)C(=O)C)=O
788E39894C156140_AEE36BAB9A19D651_6038_UN,COCCOCCOCCOCCCNC(COCCOCC)=O
789219153D1E27E3_0FD16B2F842335CF_7019_UN,CCCC(C)(NC(=O)C=C[C@H](N)[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)OC
789BFC10430ADF98_4ABC935E3D8A0753_6039_UN,CC1OC2(COCC(N(C(CC)C)C(C)CC)=O)CC1(C2)C(=O)O
78BDCB9EF1F22105_F3FB23CA75C5F291_7019_UN,C(C2COC1(CCCCC1)O2)=CC3=C[N](C)N=C3C4CCOCC4
78D4205A07419A66_B4141918DA3E4EF2_7022_UN,C1(=CC(=C(C=C1)Cl)Cl)OCC3C2CC(C=C2)N3CC4=CC=CC=C4
78D47B5FC0B12719_80676CB4F209E5C7_6028_UN,FC(F)(F)CCN1CN(CC1=O)[S](C2=NN=C([N]2C)C(F)F)(=O)=O
78E573C7A1634F3E_100966ACE8A0B6AC_6041_UN,OC(=O)C1=COC2=C1C=C(C=C2)NC(CCC(OC(C)C)=O)C
78F3029E3AF6982A_AE9AD0FA72B5C138_7022_UN,C1(=CC=C(C=C1)OCC2=CC=C(C=C2)Cl)OCC3=CC=CC=C3
78F4CA6F96908C8E_2CF2694D681BE483_6038_UN,CCN(CC)C(C)COC(=O)C3CCC1=C(C=NC(=N1)C2CC2)C3
78FF6083FF25F341_9E5DFE577F54E4E5_6031_UN,CC(C)C[C@H](N)C(=O)OCCOC(C)(C)CN
791535A0692FC7B0_83B17A16AFC9332F_6038_UN,O(C(C1=CC=CC=C1)C2=C(C(=CC=C2)Cl)Cl)C(=O)C3CC=CCO3
79191E0C0A0F437B_4632A88DAAE87538_6035_UN,O([CH]2C[C]1(C[CH2]C1)C2)C3=CC=C(CCCCCCCCCCCC)C=C3
792386EAD3B705EC_4A7A40F20ED2DB12_6034_UN,SC2=C1N=CN(C1=NC=N2)C3OC(=O)C5=C3C=C4OCOC4=C5
79258F9F6DFF5546_9B5B589CD4B57AF6_6041_UN,FC2=C(C=C1C(=NC=CC1=C2)NC4[C@H]3CCCO[C@H]3C4)F
793566A5EAD724EF_9F70A5150E0DF4B6_6041_UN,C1(=NC(=CC=C1)C2=NC=CC=C2)NC35CC(C3)(C4=CC=CC=C4)C5
79414406837EF876_826822D2B7D8BCF6_6041_DP,N1CC2CCC1CN2C3=NC(=NC=C3)NC4=C(ON=C4)C5=CC=CC=C5
7978EC01AE32867E_F767184BB690A8D1_6038_UN,CCN(CC)CCCNC(=O)CC1CCN(CC1)C(=O)OCC=C
7988A039A69F1F03_92E9E3DE73DF8C8A_6034_UN,
798A59C40E8E70CC_ECD3BCC50FAD87C1_6038_UN,N([C@H](CCC(=O)N)C(=O)N)C(=O)C1(CC1)C(=O)N2CCOCC2
79986F85DCB5A3F8_33CE9200406EE9A5_6038_UN,CSCCC(OC(=O)CC1CN2CCN1CC2)C(=O)OC(C)C
79B313D4E5ADA3D4_80FD207661DC9C4A_6038_UN,N(CC1=NC=C([NH]1)C2=CC=CC=C2)C(C4N3CCN(C(C)C3)C4)=O
